protein,mll_full,mll_joint,lr
P06710-(DNAX)_sample_2,2.926729943054163,2.0967676031798015,1.6599246797487233
P06710-(DNAX)_sample_3,3.3994148848861236,2.180862934985917,2.4371038998004133
P06710-(DNAX)_sample_4,3.419246978999565,2.2021784747540263,2.434137008491078
P06710-(DNAX)_sample_5,3.3107094347588477,2.141886200274973,2.3376464689677494
P06710-(DNAX)_sample_6,3.14171579656845,2.124664039123232,2.034103514890436
P06710-(DNAX)_sample_7,3.02638819624978,2.151423593546047,1.749929205407466
P06710-(DNAX)_sample_8,2.963958457605044,2.1039445116044195,1.7200278920012488
P06710-(DNAX)_sample_9,2.8815029781291654,2.067850140352021,1.6273056755542887
P06710-(DNAX)_sample_10,3.5785179915663976,2.1321624006262785,2.8927111818802382
P06968-(DUT)_sample_1,0.6142097775577331,0.7382967895622455,-0.24817402400902489
P06968-(DUT)_sample_2,1.1374459192317619,0.8964817532441466,0.48192833197523055
P06968-(DUT)_sample_3,1.4749076817435487,1.0041018959923174,0.9416115715024627
P06968-(DUT)_sample_4,1.0114705671218092,0.885512164166476,0.25191680591066623
P06968-(DUT)_sample_5,1.3765037520800005,1.0182572267048302,0.7164930507503406
P06968-(DUT)_sample_6,1.1193083347600532,0.9254647070356605,0.38768725544878535
P06968-(DUT)_sample_7,1.5676369458834352,1.0558469267443877,1.0235800382780949
P06968-(DUT)_sample_8,1.3420887283451683,0.8891044862921891,0.9059684841059585
P06968-(DUT)_sample_9,1.2387246178656484,0.9147067830725074,0.6480356695862819
P06968-(DUT)_sample_10,1.7036813238172,1.1146692161470237,1.1780242153403524
P07013-(PRIB)_sample_1,3.5443866282659213,2.2405226440638804,2.607727968404082
P07013-(PRIB)_sample_2,3.232377907676659,2.194945196859044,2.07486542163523
P07013-(PRIB)_sample_3,3.167890919837463,2.0365500648473804,2.262681709980165
P07013-(PRIB)_sample_4,3.5710186439173266,2.2678006801422366,2.60643592755018
P07013-(PRIB)_sample_5,3.314571930282874,2.116025931082989,2.3970919983997696
P07013-(PRIB)_sample_6,3.016959553688196,2.058100896127418,1.917717315121556
P07013-(PRIB)_sample_7,3.018709648860561,2.064646730716144,1.9081258362888347
P07013-(PRIB)_sample_8,3.393850278743722,2.2540166789895277,2.2796671995083884
P07013-(PRIB)_sample_9,2.9490028389122274,2.1466235906745075,1.6047584964754398
P07013-(PRIB)_sample_10,3.0710897284171175,2.1166060160390097,1.9089674247562156
P07639-(AROB)_sample_1,3.3306606048567384,2.209275806205135,2.242769597303207
P07639-(AROB)_sample_2,3.6234767927748406,2.37625530797411,2.4944429696014607
P07639-(AROB)_sample_3,2.9946360362856903,2.044503745421188,1.9002645817290045
P07639-(AROB)_sample_4,3.0869497182404784,2.069197607723655,2.035504221033647
P07639-(AROB)_sample_5,3.2090514610441003,2.1830439630282266,2.0520149960317475
P07639-(AROB)_sample_6,3.136419982732119,2.112718378984317,2.047403207495604
P07639-(AROB)_sample_7,3.093175871305248,2.0336472093112246,2.119057323988047
P07639-(AROB)_sample_8,3.16857537690555,2.162966776187326,2.011217201436448
P07639-(AROB)_sample_9,3.2108209080146244,2.1849532083638636,2.0517353993015215
P07639-(AROB)_sample_10,3.286251777135756,2.2251595258151107,2.12218450264129
P08956-(HSDR)_sample_1,3.013750041358887,2.1114005356217804,1.804699011474213
P08956-(HSDR)_sample_2,3.154746400252068,2.148111675991282,2.013269448521572
P08956-(HSDR)_sample_3,3.1489037960832156,2.15736484712407,1.9830778979182915
P08956-(HSDR)_sample_4,3.038421559361623,2.0713523659288584,1.9341383868655289
P08956-(HSDR)_sample_5,2.798563737284095,1.959473385666334,1.6781807032355216
P08956-(HSDR)_sample_6,2.813958978166908,2.042137729436868,1.5436424974600795
P08956-(HSDR)_sample_7,2.931432786292793,2.11013568878311,1.6425941950193659
P08956-(HSDR)_sample_8,3.002139427923225,2.1269736461513777,1.7503315635436945
P08956-(HSDR)_sample_9,2.687764080956391,1.9346115950550364,1.506304971802709
P08956-(HSDR)_sample_10,2.7030604899990873,1.9451258659048245,1.5158692481885256
P09053-(AVTA)_sample_1,2.5811079980420786,1.8319679497306856,1.498280096622786
P09053-(AVTA)_sample_2,2.412725188751813,1.7852154277340755,1.2550195220354747
P09053-(AVTA)_sample_3,2.5102351409845896,1.910697271105828,1.199075739757523
P09053-(AVTA)_sample_4,2.4583534625452703,1.8991574997335732,1.1183919256233943
P09053-(AVTA)_sample_5,3.043939726094236,2.0271919621952317,2.0334955277980082
P09053-(AVTA)_sample_6,2.76711929364686,1.9905458934375928,1.553146800418534
P09053-(AVTA)_sample_7,2.32952360779976,1.798680251601867,1.0616867123957858
P09053-(AVTA)_sample_8,2.8570630859789476,2.0148597763231018,1.6844066193116918
P09053-(AVTA)_sample_9,2.760775760487345,1.9652482556384698,1.59105500969775
P09053-(AVTA)_sample_10,2.6855717089095945,1.929362440445945,1.5124185369272989
P09323-(NAGE)_sample_1,2.2467844944643445,1.636854069468032,1.219860849992625
P09323-(NAGE)_sample_2,2.3852744747072454,1.7732700716807301,1.2240088060530305
P09323-(NAGE)_sample_3,1.9221227541256494,1.577999480975103,0.6882465463010927
P09323-(NAGE)_sample_4,2.883787487332425,1.9447470465926557,1.8780808814795384
P09323-(NAGE)_sample_5,2.1962237293298967,1.6199153715751227,1.1526167155095481
P09323-(NAGE)_sample_6,2.7242927046959817,1.7801122106745002,1.888360988042963
P09323-(NAGE)_sample_7,2.2622008141258725,1.7317140766125263,1.0609734750266924
P09323-(NAGE)_sample_8,2.537590444228516,1.6845527250860788,1.7060754382848744
P09323-(NAGE)_sample_9,2.6591774541222843,1.7444920300418039,1.829370848160961
P09323-(NAGE)_sample_10,2.021828132552385,1.6289288159480435,0.7857986332086826
P0A6B7-(ISCS)_sample_1,3.6863045189866583,2.3385299659229726,2.6955491061273715
P0A6B7-(ISCS)_sample_2,3.276613058254033,2.152878805667949,2.2474685051721677
P0A6B7-(ISCS)_sample_3,3.2920937129276253,2.1494975496494444,2.285192326556362
P0A6B7-(ISCS)_sample_4,3.006490028654407,2.0182380516920677,1.976503953924679
P0A6B7-(ISCS)_sample_5,3.2797853696617363,2.107331099996296,2.3449085393308806
P0A6B7-(ISCS)_sample_6,3.0394886546677777,2.0413882799815917,1.9962007493723721
P0A6B7-(ISCS)_sample_7,3.0320371580409535,2.0624552328762675,1.939163850329372
P0A6B7-(ISCS)_sample_8,2.9701238845907545,1.8863787688236575,2.167490231534194
P0A6B7-(ISCS)_sample_9,3.105520634397117,2.0677155220747583,2.0756102246447172
P0A6B7-(ISCS)_sample_10,3.1721593542658333,2.001240236988977,2.3418382345537125
P0A6M4-(DTD)_sample_1,2.709288440386824,1.9039933812297425,1.6105901183141627
P0A6M4-(DTD)_sample_2,2.8150470903165807,1.844557602972528,1.9409789746881057
P0A6M4-(DTD)_sample_3,3.0721882321617446,2.0319562474198394,2.0804639694838105
P0A6M4-(DTD)_sample_4,2.7761894240166622,1.8931362316230917,1.766106384787141
P0A6M4-(DTD)_sample_5,2.9036627107221067,1.9069398538453484,1.9934457137535166
P0A6M4-(DTD)_sample_6,2.3579835778057925,1.682512731654171,1.350941692303243
P0A6M4-(DTD)_sample_7,3.169269350733037,2.075683206868882,2.18717228772831
P0A6M4-(DTD)_sample_8,2.7953215672076803,1.8430273864329039,1.904588361549553
P0A6M4-(DTD)_sample_9,2.7519531393285264,1.8967591899562999,1.710387898744453
P0A6M4-(DTD)_sample_10,2.70275065766972,1.8801584658278179,1.6451843836838043
P0A6P7-(ENGB)_sample_1,3.345132605094782,2.280901140917099,2.1284629283553658
P0A6P7-(ENGB)_sample_2,3.1262875200254916,2.214685158789779,1.8232047224714254
P0A6P7-(ENGB)_sample_3,3.326885471255469,2.2575315289738005,2.1387078845633374
P0A6P7-(ENGB)_sample_4,3.3540828073688957,2.2880558782422735,2.1320538582532444
P0A6P7-(ENGB)_sample_5,3.208425883130838,2.2259418212114914,1.964968123838693
P0A6P7-(ENGB)_sample_6,3.2169854948745034,2.2270564351560664,1.9798581194368738
P0A6P7-(ENGB)_sample_7,2.8818037400020833,2.1080662091508366,1.5474750617024933
P0A6P7-(ENGB)_sample_8,3.1940988856821972,2.1604830611160137,2.067231649132367
P0A6P7-(ENGB)_sample_9,3.116223726313085,2.1985635088558735,1.835320434914423
P0A6P7-(ENGB)_sample_10,3.0419561660110865,2.1103573242513387,1.8631976835194957
P0A6T9-(GCVH)_sample_1,1.702710764485641,1.2083539305146394,0.9887136679420032
P0A6T9-(GCVH)_sample_2,1.7827523830822325,1.2563149887511367,1.0528747886621916
P0A6T9-(GCVH)_sample_3,1.8661712971646656,1.2596680193939591,1.213006555541413
P0A6T9-(GCVH)_sample_4,1.878736714181367,1.249214033985787,1.25904536039116
P0A6T9-(GCVH)_sample_5,1.831467827814733,1.1937805050436125,1.2753746455422408
P0A6T9-(GCVH)_sample_6,2.0286637290803258,1.372500505654261,1.3123264468521296
P0A6T9-(GCVH)_sample_7,2.0788877311716254,1.2991815329029004,1.55941239653745
P0A6T9-(GCVH)_sample_8,2.053733412605739,1.3697091469092835,1.3680485313929114
P0A6T9-(GCVH)_sample_9,1.8970748971272204,1.3194152077461017,1.1553193787622376
P0A6T9-(GCVH)_sample_10,1.425076681721063,1.0365194198723904,0.7771145236973451
P0A6U5-(RSMG)_sample_1,2.781092639860953,1.7642356744574879,2.03371393080693
P0A6U5-(RSMG)_sample_2,2.794553407171872,1.8476292277844881,1.8938483587747674
P0A6U5-(RSMG)_sample_3,2.806491992989754,1.826493470481168,1.9599970450171718
P0A6U5-(RSMG)_sample_4,2.511394917647241,1.6961961464614708,1.6303975423715404
P0A6U5-(RSMG)_sample_5,2.748713292245352,1.64781414250495,2.201798299480804
P0A6U5-(RSMG)_sample_6,2.5346726662901995,1.669272139851332,1.7308010528777351
P0A6U5-(RSMG)_sample_7,2.7832636643228033,1.6995756378310218,2.167376052983563
P0A6U5-(RSMG)_sample_8,2.706962056625127,1.768370024162976,1.8771840649243021
P0A6U5-(RSMG)_sample_9,2.4202403931400935,1.705201743733852,1.430077298812483
P0A6U5-(RSMG)_sample_10,2.8193295545679904,1.7869470021000031,2.0647651049359745
P0A6Y8-(DNAK)_sample_1,1.7967253841446231,1.413026946237845,0.7673968758135561
P0A6Y8-(DNAK)_sample_2,1.9618476897399253,1.476959208968698,0.9697769615424545
P0A6Y8-(DNAK)_sample_3,1.8141109136256266,1.3409773941363052,0.9462670389786427
P0A6Y8-(DNAK)_sample_4,2.116261562486044,1.4551227741869435,1.3222775765982013
P0A6Y8-(DNAK)_sample_5,2.0519045302216328,1.4884426410392422,1.1269237783647812
P0A6Y8-(DNAK)_sample_6,1.8331608869189062,1.3799127780067286,0.9064962178243552
P0A6Y8-(DNAK)_sample_7,2.0770748167491258,1.4548840095284372,1.244381614441377
P0A6Y8-(DNAK)_sample_8,1.843777844324924,1.4081524726206947,0.8712507434084586
P0A6Y8-(DNAK)_sample_9,2.1779749725761155,1.20158135598204,1.9527872331881508
P0A6Y8-(DNAK)_sample_10,1.729334168814133,1.273712186632486,0.9112439643632939
P0A749-(MURA)_sample_1,2.7803201229763257,2.0179538057077364,1.5247326345371786
P0A749-(MURA)_sample_2,3.30974150294701,2.269812377429951,2.0798582510341186
P0A749-(MURA)_sample_3,3.132293178891276,2.2282076509480664,1.8081710558864188
P0A749-(MURA)_sample_4,2.710448711203911,2.0460962610224565,1.3287049003629088
P0A749-(MURA)_sample_5,2.7617549446541436,2.0787053850391097,1.3660991192300678
P0A749-(MURA)_sample_6,2.7537061395468645,2.044851868449094,1.417708542195541
P0A749-(MURA)_sample_7,3.146600956363887,2.2218279796896803,1.8495459533484135
P0A749-(MURA)_sample_8,2.768493643688939,1.9898468702915124,1.557293546794853
P0A749-(MURA)_sample_9,2.932473574378292,2.0878300049733616,1.6892871388098607
P0A749-(MURA)_sample_10,3.0464119893640826,2.1392327126582273,1.8143585534117106
P0A780-(NUSB)_sample_1,1.5949113050050834,1.1962202054921818,0.7973821990258032
P0A780-(NUSB)_sample_2,1.771648971506023,1.279494916334214,0.9843081103436182
P0A780-(NUSB)_sample_3,1.5123484657308426,1.2435546181531734,0.5375876951553384
P0A780-(NUSB)_sample_4,2.025528589095359,1.4652738573740833,1.1205094634425516
P0A780-(NUSB)_sample_5,1.5957237504025545,1.1964013435528187,0.7986448136994717
P0A780-(NUSB)_sample_6,1.988527236652967,1.2700733527812986,1.4369077677433366
P0A780-(NUSB)_sample_7,2.2623817418833787,1.3956073264827742,1.733548830801209
P0A780-(NUSB)_sample_8,2.074446252308699,1.4816939017882893,1.185504701040819
P0A780-(NUSB)_sample_9,1.6912099162223782,1.2592683254334816,0.8638831815777932
P0A780-(NUSB)_sample_10,1.9637363812569673,1.330291271833904,1.2668902188461266
P0A786-(PYRB)_sample_1,1.864495473993478,1.3873579503379498,0.9542750473110564
P0A786-(PYRB)_sample_2,2.127820725799588,1.3680233626189808,1.519594726361214
P0A786-(PYRB)_sample_3,2.075946859754466,1.3738375866237078,1.4042185462615162
P0A786-(PYRB)_sample_4,2.2290994437524327,1.5594819059445513,1.339235075615763
P0A786-(PYRB)_sample_5,1.611766156437457,1.2747533433833287,0.6740256261082567
P0A786-(PYRB)_sample_6,2.050874767075057,1.432595197332293,1.2365591394855282
P0A786-(PYRB)_sample_7,2.3207625303944477,1.5265290105165064,1.5884670397558827
P0A786-(PYRB)_sample_8,1.9475760485168179,1.3716419573417695,1.1518681823500967
P0A786-(PYRB)_sample_9,1.677062267256118,1.2977085778037358,0.7587073789047643
P0A786-(PYRB)_sample_10,1.910886302139859,1.3419318520002208,1.1379089002792764
P0A7B8-(HSLV)_sample_1,1.924721355663574,1.2737619916277751,1.3019187280715978
P0A7B8-(HSLV)_sample_2,1.5163391609576964,1.0669699692551224,0.8987383834051479
P0A7B8-(HSLV)_sample_3,1.8237538787799648,1.253666329012088,1.1401750995357536
P0A7B8-(HSLV)_sample_4,1.6070830421267148,1.099471413217455,1.0152232578185196
P0A7B8-(HSLV)_sample_5,1.7273099827725735,1.1691061669589602,1.1164076316272267
P0A7B8-(HSLV)_sample_6,1.8674317613048759,1.2667735967225677,1.2013163291646163
P0A7B8-(HSLV)_sample_7,1.6802854220050378,1.1625006266171467,1.0355695907757823
P0A7B8-(HSLV)_sample_8,1.5401930868264224,1.1512403066766674,0.77790556029951
P0A7B8-(HSLV)_sample_9,1.3919711457899457,1.0255161978936493,0.7329098957925928
P0A7B8-(HSLV)_sample_10,1.3143081620544868,1.0804430870695758,0.4677301499698219
P0A7J7-(RPLK)_sample_1,2.367244021431788,1.5813796149285722,1.5717288130064313
P0A7J7-(RPLK)_sample_2,2.3043728090430395,1.4963333058301223,1.6160790064258346
P0A7J7-(RPLK)_sample_3,2.173058883479329,1.5470138997602636,1.2520899674381307
P0A7J7-(RPLK)_sample_4,2.276897983224683,1.5871152731522746,1.3795654201448166
P0A7J7-(RPLK)_sample_5,2.1202331926131244,1.4615866101302886,1.3172931649656716
P0A7J7-(RPLK)_sample_6,2.6117946921192585,1.616989823085469,1.9896097380675792
P0A7J7-(RPLK)_sample_7,2.000039968203638,1.4354564449292653,1.1291670465487451
P0A7J7-(RPLK)_sample_8,1.944187874762025,1.4247940441350626,1.0387876612539246
P0A7J7-(RPLK)_sample_9,2.2010234488662017,1.5542649873368637,1.293516923058676
P0A7J7-(RPLK)_sample_10,2.691523717528298,1.7329214877369272,1.917204459582742
P0A7L0-(RPLA)_sample_1,2.491679447697332,1.7227145572417635,1.5379297809111372
P0A7L0-(RPLA)_sample_2,2.212605387185444,1.5142683597136941,1.3966740549435
P0A7L0-(RPLA)_sample_3,2.269316697289401,1.6590336282765643,1.2205661380256738
P0A7L0-(RPLA)_sample_4,2.1649342430809617,1.5545958947133063,1.2206766967353109
P0A7L0-(RPLA)_sample_5,2.2246878710025038,1.5813311153102783,1.286713511384451
P0A7L0-(RPLA)_sample_6,2.6315240016026316,1.755653843971681,1.7517403152619013
P0A7L0-(RPLA)_sample_7,2.4384228319909758,1.807454182436688,1.2619372991085753
P0A7L0-(RPLA)_sample_8,1.9395911832864274,1.4651529508868497,0.9488764647991554
P0A7L0-(RPLA)_sample_9,2.132497399363734,1.6184903123603718,1.0280141740067243
P0A7L0-(RPLA)_sample_10,2.2679951721672067,1.6630137209763727,1.209962902381668
P0A7L8-(RPMA)_sample_1,1.6100820951999708,1.0599263048106096,1.1003115807787225
P0A7L8-(RPMA)_sample_2,2.2178728615147882,1.3471494605416146,1.7414468019463474
P0A7L8-(RPMA)_sample_3,1.923647257154959,1.2663505399040331,1.3145934345018517
P0A7L8-(RPMA)_sample_4,2.003462839520635,1.2267138073729527,1.5534980642953649
P0A7L8-(RPMA)_sample_5,1.3710553727488,1.0548966657093677,0.6323174140788645
P0A7L8-(RPMA)_sample_6,1.6386708494989626,1.2106888557008721,0.8559639875961809
P0A7L8-(RPMA)_sample_7,1.9272728213777235,1.2423324352169345,1.369880772321578
P0A7L8-(RPMA)_sample_8,1.7624166819773204,1.1124376933507336,1.2999579772531735
P0A7L8-(RPMA)_sample_9,1.6906083366040867,1.1523196665458997,1.076577340116374
P0A7L8-(RPMA)_sample_10,2.0760025930113533,1.3925889936250684,1.3668271987725698
P0A7M2-(RPMB)_sample_1,2.596547855585687,1.89910745977464,1.3948807916220938
P0A7M2-(RPMB)_sample_2,2.7117221629771846,2.044153327831777,1.3351376702908153
P0A7M2-(RPMB)_sample_3,2.599270265772841,1.9170291437798208,1.36448224398604
P0A7M2-(RPMB)_sample_4,2.720246836745716,1.9076087226019733,1.6252762282874857
P0A7M2-(RPMB)_sample_5,2.691583265619094,1.9874600388167774,1.408246453604633
P0A7M2-(RPMB)_sample_6,2.481125291243687,1.8939407017982575,1.174369178890859
P0A7M2-(RPMB)_sample_7,2.912680063394312,2.0515443325234406,1.7222714617417427
P0A7M2-(RPMB)_sample_8,2.6553051996902166,2.006926216149777,1.2967579670808789
P0A7M2-(RPMB)_sample_9,2.559686905176698,1.9006710083187675,1.3180317937158614
P0A7M2-(RPMB)_sample_10,2.710146626250933,1.7896527886719227,1.8409876751580203
P0A7U7-(RPST)_sample_1,1.890544763522445,1.2990290942358835,1.183031338573123
P0A7U7-(RPST)_sample_2,2.0551690138651715,1.403739723833389,1.3028585800635648
P0A7U7-(RPST)_sample_3,2.032890786071545,1.3591212423513346,1.3475390874404205
P0A7U7-(RPST)_sample_4,1.9133444902183656,1.2698278611868996,1.287033258062932
P0A7U7-(RPST)_sample_5,1.9933822390753035,1.2838573483068154,1.4190497815369763
P0A7U7-(RPST)_sample_6,2.1492208580191674,1.3887196032316458,1.5210025095750432
P0A7U7-(RPST)_sample_7,2.440428879024297,1.4329740592503175,2.0149096395479593
P0A7U7-(RPST)_sample_8,2.3823860427843933,1.5727691703881155,1.6192337447925556
P0A7U7-(RPST)_sample_9,1.857450474325908,1.2809578309270486,1.1529852867977186
P0A7U7-(RPST)_sample_10,1.8499104179531205,1.299978012434083,1.099864811038075
P0A7X6-(RIMM)_sample_1,3.0230541426612554,2.1041708356476923,1.8377666140271263
P0A7X6-(RIMM)_sample_2,2.991490355216784,2.0975990550788612,1.787782600275846
P0A7X6-(RIMM)_sample_3,2.975132680946399,2.09866067544712,1.752944010998558
P0A7X6-(RIMM)_sample_4,2.7057095320908258,1.9620044615567749,1.4874101410681018
P0A7X6-(RIMM)_sample_5,2.619778308415368,1.9138771655446793,1.4118022857413774
P0A7X6-(RIMM)_sample_6,2.7507879236607273,1.9120488528163653,1.6774781416887241
P0A7X6-(RIMM)_sample_7,2.974598825800923,2.171571703897244,1.6060542438073577
P0A7X6-(RIMM)_sample_8,2.7876918600822256,1.9746005559703899,1.6261826082236714
P0A7X6-(RIMM)_sample_9,3.332786851600207,2.214746127192527,2.2360814488153595
P0A7X6-(RIMM)_sample_10,2.6579543554215608,1.9448638642048186,1.4261809824334843
P0A832-(SMPB)_sample_1,3.0059350855053095,1.9912099213007708,2.0294503284090775
P0A832-(SMPB)_sample_2,2.7162887767000656,1.8381446084392805,1.7562883365215702
P0A832-(SMPB)_sample_3,2.1708845557098693,1.709678998000239,0.9224111154192607
P0A832-(SMPB)_sample_4,2.939662241093879,1.9545367077246876,1.9702510667383826
P0A832-(SMPB)_sample_5,2.449829844343136,1.7496529360045998,1.4003538166770726
P0A832-(SMPB)_sample_6,2.6741376826790306,1.8594376681734137,1.6294000290112338
P0A832-(SMPB)_sample_7,2.910765340317184,1.8434581104338414,2.1346144597666847
P0A832-(SMPB)_sample_8,2.636498967867366,1.8498058068392558,1.57338632205622
P0A832-(SMPB)_sample_9,2.8060355890319846,1.9114296645477424,1.7892118489684843
P0A832-(SMPB)_sample_10,2.7168859601036446,1.8468628230129496,1.74004627418139
P0A847-(TGT)_sample_1,3.0406821768348387,2.157311838258528,1.7667406771526215
P0A847-(TGT)_sample_2,3.0334900561975564,2.0096789592022946,2.0476221939905237
P0A847-(TGT)_sample_3,2.7338536933244884,1.9008987529306551,1.6659098807876664
P0A847-(TGT)_sample_4,3.2093627377469076,2.0930413745713503,2.2326427263511146
P0A847-(TGT)_sample_5,2.8941425169524684,1.9867842029199092,1.8147166280651184
P0A847-(TGT)_sample_6,3.0952199842275205,2.085251437661796,2.019937093131449
P0A847-(TGT)_sample_7,3.0392228826958525,2.0783379186105355,1.921769928170634
P0A847-(TGT)_sample_8,3.356092873995999,2.214026896060275,2.284131955871448
P0A847-(TGT)_sample_9,2.7257936581225852,1.9457825815351564,1.5600221531748577
P0A847-(TGT)_sample_10,2.8112740153724234,1.9432981935854385,1.7359516435739697
P0A850-(TIG)_sample_1,3.0181619423710133,2.152055758068561,1.7322123686049045
P0A850-(TIG)_sample_2,2.8991416909134604,1.9825118247378768,1.8332597323511672
P0A850-(TIG)_sample_3,2.8746452089814905,2.096407807448785,1.5564748030654112
P0A850-(TIG)_sample_4,2.596775423195248,2.018899974879442,1.155750896631612
P0A850-(TIG)_sample_5,2.5672798884946433,1.8825114760061543,1.369536824976978
P0A850-(TIG)_sample_6,3.4737909108213376,2.2212122746125877,2.5051572724174997
P0A850-(TIG)_sample_7,2.8845668381779,1.9799484282784443,1.8092368197989113
P0A850-(TIG)_sample_8,3.0622101680219065,2.1233912931742185,1.877637749695376
P0A850-(TIG)_sample_9,2.856364573072815,1.9206807862462705,1.8713675736530893
P0A850-(TIG)_sample_10,2.712239538643003,1.9345749245312371,1.5553292282235316
P0A8E5-(YACL)_sample_1,2.639178370219723,1.8600410764744169,1.5582745874906125
P0A8E5-(YACL)_sample_2,2.618373956642852,1.7936390576564785,1.6494697979727473
P0A8E5-(YACL)_sample_3,2.147463519983515,1.5781501959112612,1.1386266481445078
P0A8E5-(YACL)_sample_4,2.5005737885605335,1.8080386990048471,1.3850701791113726
P0A8E5-(YACL)_sample_5,2.9314691721553343,1.9621742594377798,1.938589825435109
P0A8E5-(YACL)_sample_6,2.3796252358704715,1.7332788438312983,1.2926927840783464
P0A8E5-(YACL)_sample_7,2.517181146480595,1.8282612467971309,1.3778397993669285
P0A8E5-(YACL)_sample_8,2.77599851785046,1.8872194863242744,1.7775580630523709
P0A8E5-(YACL)_sample_9,2.403516271060462,1.7420677853351754,1.322896971450573
P0A8E5-(YACL)_sample_10,2.062353639472434,1.6397616348120077,0.8451840093208527
P0A8G0-(UVRC)_sample_1,2.910901122395031,1.8958861005467347,2.0300300436965926
P0A8G0-(UVRC)_sample_2,2.4242480014024412,1.7729362937924917,1.302623415219899
P0A8G0-(UVRC)_sample_3,2.3515177918701253,1.7811092514052083,1.1408170809298341
P0A8G0-(UVRC)_sample_4,2.772009123822844,1.9239410922978961,1.696136063049896
P0A8G0-(UVRC)_sample_5,2.26667454609827,1.6813325553119574,1.1706839815726249
P0A8G0-(UVRC)_sample_6,2.6597420036083226,1.857659609531592,1.604164788153461
P0A8G0-(UVRC)_sample_7,2.4416287659885447,1.7577048875125447,1.367847756952
P0A8G0-(UVRC)_sample_8,2.693887695592524,1.8696900846414148,1.6483952219022187
P0A8G0-(UVRC)_sample_9,2.2854211111457947,1.6184461517858078,1.333949918719974
P0A8G0-(UVRC)_sample_10,2.8304763667021504,1.9405629105563729,1.779826912291555
P0A8G3-(UXAC)_sample_1,2.9465247659861458,1.9538248662238729,1.9853997995245458
P0A8G3-(UXAC)_sample_2,2.4696465788398267,1.9605862153494626,1.0181207269807282
P0A8G3-(UXAC)_sample_3,2.9487168438425293,1.9528278081485742,1.9917780713879103
P0A8G3-(UXAC)_sample_4,2.8619508835502607,2.067087305361434,1.5897271563776538
P0A8G3-(UXAC)_sample_5,2.7665597855565984,1.9984967305761907,1.5361261099608154
P0A8G3-(UXAC)_sample_6,2.90753310105727,2.0712050844500824,1.6726560332143752
P0A8G3-(UXAC)_sample_7,3.074830106467397,2.1524587936673734,1.8447426256000474
P0A8G3-(UXAC)_sample_8,2.9674853713378635,2.084421044266923,1.7661286541418812
P0A8G3-(UXAC)_sample_9,2.696029907950503,2.0824660833609556,1.2271276491790948
P0A8G3-(UXAC)_sample_10,2.763150264230884,2.0198263571527018,1.4866478141563642
P0A8M0-(ASNS)_sample_1,3.1382068244667143,1.9540652105883747,2.368283227756679
P0A8M0-(ASNS)_sample_2,3.3334182960713914,2.184909726074394,2.2970171399939945
P0A8M0-(ASNS)_sample_3,3.250694541002627,2.172111850538302,2.1571653809286495
P0A8M0-(ASNS)_sample_4,3.221673391132939,2.1999182348270057,2.0435103126118666
P0A8M0-(ASNS)_sample_5,3.4260613855430755,2.241337106723928,2.369448557638295
P0A8M0-(ASNS)_sample_6,3.1393258105539736,2.1399768167712767,1.9986979875653939
P0A8M0-(ASNS)_sample_7,3.0706437320270865,2.140228814734649,1.8608298345848748
P0A8M0-(ASNS)_sample_8,3.284451116211881,2.204646067701323,2.1596100970211154
P0A8M0-(ASNS)_sample_9,3.349591204643252,2.0882815500603846,2.5226193091657345
P0A8M0-(ASNS)_sample_10,3.3058706306939847,2.135053103143116,2.3416350551017375
P0A8N7-(EPMA)_sample_1,3.0958885655674564,2.158608615346127,1.8745599004426587
P0A8N7-(EPMA)_sample_2,3.306438469609473,2.338388184607289,1.9361005700043679
P0A8N7-(EPMA)_sample_3,3.2278985700466682,2.2523476646831524,1.9511018107270317
P0A8N7-(EPMA)_sample_4,2.8436657290855005,2.0138658513712318,1.6595997554285375
P0A8N7-(EPMA)_sample_5,3.08925757740245,2.0611047246093466,2.0563057055862073
P0A8N7-(EPMA)_sample_6,2.8987296963044322,2.106261485009279,1.5849364225903066
P0A8N7-(EPMA)_sample_7,2.877003354552663,2.1617858686338547,1.4304349718376166
P0A8N7-(EPMA)_sample_8,2.9423956416508874,2.133972292788592,1.6168466977245908
P0A8N7-(EPMA)_sample_9,3.0478328424351977,2.2196585065027366,1.6563486718649223
P0A8N7-(EPMA)_sample_10,2.8274538200102883,2.0244738447072064,1.605959950606164
P0A8Y5-(YIDA)_sample_1,3.4874621523619167,2.372582153609955,2.2297599975039235
P0A8Y5-(YIDA)_sample_2,3.2682771017453858,2.230534193834629,2.075485815821514
P0A8Y5-(YIDA)_sample_3,2.874442978507914,2.092298992343026,1.564287972329776
P0A8Y5-(YIDA)_sample_4,2.839209430144219,2.0191548007729794,1.6401092587424788
P0A8Y5-(YIDA)_sample_5,3.4775788418611624,2.2703192366915945,2.4145192103391357
P0A8Y5-(YIDA)_sample_6,3.2139470347318237,2.2428720436096667,1.942149982244314
P0A8Y5-(YIDA)_sample_7,3.247715669555341,2.2186332950999774,2.058164748910727
P0A8Y5-(YIDA)_sample_8,3.2279911890264525,2.2279297789310495,2.000122820190806
P0A8Y5-(YIDA)_sample_9,3.1601249492608123,2.064872427919278,2.1905050426830686
P0A8Y5-(YIDA)_sample_10,2.8773758361442283,2.0233333618529037,1.7080849485826493
