protein,lysate,lysate_MgCl2,joint
P0A7X6-(RIMM)_sample_1,1.5641072807931355,1.45894686186812,2.1041708356476923
P0A7X6-(RIMM)_sample_10,1.2263937439213108,1.43156061150025,1.9448638642048186
P0A7X6-(RIMM)_sample_2,1.591242001323981,1.4002483538928032,2.0975990550788612
P0A7X6-(RIMM)_sample_3,1.4252297971089183,1.5499028838374806,2.09866067544712
P0A7X6-(RIMM)_sample_4,1.3167525873696937,1.388956944721132,1.9620044615567749
P0A7X6-(RIMM)_sample_5,1.3652698246004742,1.2545084838148939,1.9138771655446793
P0A7X6-(RIMM)_sample_6,1.26815257840737,1.4826353452533572,1.9120488528163653
P0A7X6-(RIMM)_sample_7,1.573845139513591,1.4007536862873318,2.171571703897244
P0A7X6-(RIMM)_sample_8,1.4449307097078488,1.342761150374377,1.9746005559703899
P0A7X6-(RIMM)_sample_9,1.6022599730981848,1.7305268785020222,2.214746127192527
P0A832-(SMPB)_sample_1,1.660592871899569,1.3453422136057402,1.9912099213007708
P0A832-(SMPB)_sample_10,1.4417189306032285,1.275167029500416,1.8468628230129496
P0A832-(SMPB)_sample_2,1.355946936408166,1.3603418402918994,1.8381446084392805
P0A832-(SMPB)_sample_3,1.226599506889953,0.9442850488199166,1.709678998000239
P0A832-(SMPB)_sample_4,1.436864833983706,1.5027974071101728,1.9545367077246876
P0A832-(SMPB)_sample_5,1.2002012397668262,1.2496286045763099,1.7496529360045998
P0A832-(SMPB)_sample_6,1.2633937691512955,1.410743913527735,1.8594376681734137
P0A832-(SMPB)_sample_7,1.4378774481693768,1.472887892147807,1.8434581104338414
P0A832-(SMPB)_sample_8,1.2441169782811439,1.392381989586222,1.8498058068392558
P0A832-(SMPB)_sample_9,1.4620489350266666,1.3439866540053178,1.9114296645477424
P0A847-(TGT)_sample_1,1.5175226762201353,1.5231595006147032,2.157311838258528
P0A847-(TGT)_sample_10,1.3368496509718242,1.474424364400599,1.9432981935854385
P0A847-(TGT)_sample_2,1.5647056540108262,1.4687844021867302,2.0096789592022946
P0A847-(TGT)_sample_3,1.401944988647017,1.3319087046774716,1.9008987529306551
P0A847-(TGT)_sample_4,1.5730171549826533,1.6363455827642543,2.0930413745713503
P0A847-(TGT)_sample_5,1.4184750774500317,1.4756674395024367,1.9867842029199092
P0A847-(TGT)_sample_6,1.419321281967077,1.6758987022604435,2.085251437661796
P0A847-(TGT)_sample_7,1.6351980625638778,1.4040248201319747,2.0783379186105355
P0A847-(TGT)_sample_8,1.7181050035803882,1.6379878704156108,2.214026896060275
P0A847-(TGT)_sample_9,1.3140318833354514,1.411761774787134,1.9457825815351564
P0A850-(TIG)_sample_1,1.4676639104685638,1.5504980319024493,2.152055758068561
P0A850-(TIG)_sample_10,1.3715030967098893,1.3407364419331136,1.9345749245312371
P0A850-(TIG)_sample_2,1.4013196942865713,1.497821996626889,1.9825118247378768
P0A850-(TIG)_sample_3,1.3869635774867684,1.487681631494722,2.096407807448785
P0A850-(TIG)_sample_4,1.3421439510068671,1.254631472188381,2.018899974879442
P0A850-(TIG)_sample_5,1.3151201318417554,1.2521597566528877,1.8825114760061543
P0A850-(TIG)_sample_6,1.80548535978147,1.6683055510398674,2.2212122746125877
P0A850-(TIG)_sample_7,1.3757840165606852,1.508782821617215,1.9799484282784443
P0A850-(TIG)_sample_8,1.5441796126781122,1.5180305553437943,2.1233912931742185
P0A850-(TIG)_sample_9,1.5107369328730191,1.345627640199796,1.9206807862462705
P0A8E5-(YACL)_sample_1,1.2588974781990279,1.3802808920206953,1.8600410764744169
P0A8E5-(YACL)_sample_10,0.9330221628570701,1.1293314766153637,1.6397616348120077
P0A8E5-(YACL)_sample_2,1.274614908559559,1.3437590480832933,1.7936390576564785
P0A8E5-(YACL)_sample_3,1.0693937815311723,1.0780697384523426,1.5781501959112612
P0A8E5-(YACL)_sample_4,1.2860720245287804,1.2145017640317533,1.8080386990048471
P0A8E5-(YACL)_sample_5,1.38633679583668,1.5451323763186546,1.9621742594377798
P0A8E5-(YACL)_sample_6,1.2072592289921238,1.1723660068783475,1.7332788438312983
P0A8E5-(YACL)_sample_7,1.2671582262756094,1.2500229202049857,1.8282612467971309
P0A8E5-(YACL)_sample_8,1.396045756320493,1.3799527615299667,1.8872194863242744
P0A8E5-(YACL)_sample_9,1.078987799481036,1.3245284715794257,1.7420677853351754
P0A8G0-(UVRC)_sample_1,1.3364337512736502,1.5744673711213806,1.8958861005467347
P0A8G0-(UVRC)_sample_10,1.4393563941071192,1.3911199725950312,1.9405629105563729
P0A8G0-(UVRC)_sample_2,1.230302724996363,1.1939452764060785,1.7729362937924917
P0A8G0-(UVRC)_sample_3,1.1054551433564797,1.246062648513646,1.7811092514052083
P0A8G0-(UVRC)_sample_4,1.2967382675345362,1.4752708562883077,1.9239410922978961
P0A8G0-(UVRC)_sample_5,1.0481546325155071,1.2185199135827627,1.6813325553119574
P0A8G0-(UVRC)_sample_6,1.4629190689564135,1.196822934651909,1.857659609531592
P0A8G0-(UVRC)_sample_7,1.3489731061994121,1.0926556597891326,1.7577048875125447
P0A8G0-(UVRC)_sample_8,1.4924550056513823,1.201432689941142,1.8696900846414148
P0A8G0-(UVRC)_sample_9,1.1656011632139662,1.1198199479318285,1.6184461517858078
P0A8G3-(UXAC)_sample_1,1.417065513472781,1.5294592525133648,1.9538248662238729
P0A8G3-(UXAC)_sample_10,1.2854554263048512,1.4776948379260324,2.0198263571527018
P0A8G3-(UXAC)_sample_2,1.2116431984549194,1.2580033803849076,1.9605862153494626
P0A8G3-(UXAC)_sample_3,1.4356739872536906,1.5130428565888385,1.9528278081485742
P0A8G3-(UXAC)_sample_4,1.407721867839597,1.4542290157106639,2.067087305361434
P0A8G3-(UXAC)_sample_5,1.410732417638212,1.3558273679183865,1.9984967305761907
P0A8G3-(UXAC)_sample_6,1.5658859359450044,1.341647165112266,2.0712050844500824
P0A8G3-(UXAC)_sample_7,1.5492385927214036,1.5255915137459937,2.1524587936673734
P0A8G3-(UXAC)_sample_8,1.4378414021319907,1.5296439692058725,2.084421044266923
P0A8G3-(UXAC)_sample_9,1.4513294723845922,1.2447004355659108,2.0824660833609556
P0A8M0-(ASNS)_sample_1,1.583545567529878,1.5546612569368363,1.9540652105883747
P0A8M0-(ASNS)_sample_10,1.4687707433510568,1.837099887342928,2.135053103143116
P0A8M0-(ASNS)_sample_2,1.5918213479050882,1.7415969481663032,2.184909726074394
P0A8M0-(ASNS)_sample_3,1.66754880494056,1.5831457360620667,2.172111850538302
P0A8M0-(ASNS)_sample_4,1.6524145859608017,1.5692588051721372,2.1999182348270057
P0A8M0-(ASNS)_sample_5,1.5970777984742313,1.8289835870688445,2.241337106723928
P0A8M0-(ASNS)_sample_6,1.460116185526682,1.6792096250272919,2.1399768167712767
P0A8M0-(ASNS)_sample_7,1.6322324482498984,1.438411283777188,2.140228814734649
P0A8M0-(ASNS)_sample_8,1.7165616077475785,1.5678895084643025,2.204646067701323
P0A8M0-(ASNS)_sample_9,1.4815149492039652,1.8680762554392867,2.0882815500603846
P0A8N7-(EPMA)_sample_1,1.5786900131240809,1.5171985524433755,2.158608615346127
P0A8N7-(EPMA)_sample_10,1.3442075389518322,1.483246281058456,2.0244738447072064
P0A8N7-(EPMA)_sample_2,1.536890030530317,1.7695484390791563,2.338388184607289
P0A8N7-(EPMA)_sample_3,1.7099089423048748,1.5179896277417935,2.2523476646831524
P0A8N7-(EPMA)_sample_4,1.4376047250424595,1.406061004043041,2.0138658513712318
P0A8N7-(EPMA)_sample_5,1.5198157112197999,1.5694418661826504,2.0611047246093466
P0A8N7-(EPMA)_sample_6,1.3804437888350123,1.5182859074694197,2.106261485009279
P0A8N7-(EPMA)_sample_7,1.5105862212670733,1.3664171332855897,2.1617858686338547
P0A8N7-(EPMA)_sample_8,1.4966090637081497,1.4457865779427375,2.133972292788592
P0A8N7-(EPMA)_sample_9,1.5000816970886963,1.5477511453465014,2.2196585065027366
P0A8Y5-(YIDA)_sample_1,1.5804405201803462,1.9070216321815703,2.372582153609955
P0A8Y5-(YIDA)_sample_10,1.4215173099874676,1.4558585261567605,2.0233333618529037
P0A8Y5-(YIDA)_sample_2,1.6308814314389357,1.6373956703064503,2.230534193834629
P0A8Y5-(YIDA)_sample_3,1.3986584246565181,1.4757845538513956,2.092298992343026
P0A8Y5-(YIDA)_sample_4,1.4047320754258388,1.43447735471838,2.0191548007729794
P0A8Y5-(YIDA)_sample_5,1.7547489141880552,1.7228299276731074,2.2703192366915945
P0A8Y5-(YIDA)_sample_6,1.5685107520544705,1.6454362826773532,2.2428720436096667
P0A8Y5-(YIDA)_sample_7,1.6828822029211883,1.5648334666341526,2.2186332950999774
P0A8Y5-(YIDA)_sample_8,1.5648602343894946,1.663130954636958,2.2279297789310495
P0A8Y5-(YIDA)_sample_9,1.533759272097446,1.6263656771633663,2.064872427919278
P0A8Z7-(YQIA)_sample_1,1.7545739591473075,1.6937678907465312,2.2425310159287903
P0A8Z7-(YQIA)_sample_10,1.5353045809462225,1.4279555568891302,2.0596859756210297
P0A8Z7-(YQIA)_sample_2,1.5095326664815625,1.7615170053033793,2.1076460584143804
P0A8Z7-(YQIA)_sample_3,1.7338792672434213,1.5798224694254457,2.1022987011138223
P0A8Z7-(YQIA)_sample_4,1.8462822122387508,1.5855752279206048,2.197020734750876
P0A8Z7-(YQIA)_sample_5,1.834817011641728,1.717389741900644,2.319077526349722
P0A8Z7-(YQIA)_sample_6,1.7026612835273185,1.7147355502579358,2.2192372328632377
P0A8Z7-(YQIA)_sample_7,1.4349180134645911,1.6305979479776052,2.090516755581079
P0A8Z7-(YQIA)_sample_8,1.7157097591147907,1.627476711310632,2.144984538887605
P0A8Z7-(YQIA)_sample_9,1.5833097831467726,1.608789281682745,2.0727068564599156
P0A908-(MIPA)_sample_1,0.7888331379876508,1.164470837586076,1.2378709225661064
P0A908-(MIPA)_sample_10,0.8906804936439083,0.7430740829992775,1.1400704128147292
P0A908-(MIPA)_sample_2,0.9345072517938973,0.8134755673796177,1.1987951084280815
P0A908-(MIPA)_sample_3,0.8893160578670578,0.7574545271002635,1.0163439788777582
P0A908-(MIPA)_sample_4,1.0140300860704887,0.7465108015901314,1.184789132668665
P0A908-(MIPA)_sample_5,0.7775601449373856,0.603420540985638,1.0161376912126188
P0A908-(MIPA)_sample_6,0.8989771060942154,0.8518184195988608,1.1822013343802884
P0A908-(MIPA)_sample_7,0.9257760975532173,1.01238055752505,1.2799607677196438
P0A908-(MIPA)_sample_8,0.9831239982059875,1.0012140163540066,1.194322708185074
P0A908-(MIPA)_sample_9,0.9292716896581024,1.0531591490419776,1.2583851760290714
P0A915-(OMPW)_sample_1,0.49126020719197155,0.8117446627859121,0.8671809597078508
P0A915-(OMPW)_sample_10,0.536212738024874,0.5082858252132341,0.8030188518726155
P0A915-(OMPW)_sample_2,0.6515226875273005,0.7328045054741167,1.04685988137674
P0A915-(OMPW)_sample_3,0.6494711708095104,0.6773327949727044,0.9352572318885776
P0A915-(OMPW)_sample_4,0.6077760945816864,0.8221947331709867,1.0240057986965865
P0A915-(OMPW)_sample_5,0.7483478460974481,0.9151626680680189,1.0918194724529338
P0A915-(OMPW)_sample_6,0.5621895190686188,0.7636605454907921,1.015053399867622
P0A915-(OMPW)_sample_7,0.5246824531324372,0.6654306563295496,0.8772400012734772
P0A915-(OMPW)_sample_8,0.48151428803633,0.7177312224880565,0.8988870490621308
P0A915-(OMPW)_sample_9,0.5509334561216814,0.5447843029463925,0.8670185119348714
P0A937-(BAME)_sample_1,0.36647216409528327,0.6401097245464805,0.7425165464997369
P0A937-(BAME)_sample_10,0.5919279555651186,0.42560893436839903,0.8074234447384746
P0A937-(BAME)_sample_2,0.6639000745927962,0.520817832253128,0.8528592358214637
P0A937-(BAME)_sample_3,0.5409392428884361,0.6347908918900462,0.9018912361929338
P0A937-(BAME)_sample_4,0.4715427996928342,0.6522595298239666,0.8890818760078673
P0A937-(BAME)_sample_5,0.47401084238382046,0.6245660799821727,0.928222579725213
P0A937-(BAME)_sample_6,0.4367133060501803,0.46276146927649686,0.7562427094626257
P0A937-(BAME)_sample_7,0.30164576372679136,0.45666294402702656,0.8032251684591322
P0A937-(BAME)_sample_8,0.7415386533285689,0.4111388874121847,0.8484765904749001
P0A937-(BAME)_sample_9,0.6918244392026185,0.6441599626513845,0.9577556144023822
P0A953-(FABB)_sample_1,1.3314327960108752,1.4824451202771352,2.0551484376394047
P0A953-(FABB)_sample_10,1.4994269776483502,1.551513282733742,2.1698001781068554
P0A953-(FABB)_sample_2,1.5266216754542106,1.7173293757377153,2.227936562807968
P0A953-(FABB)_sample_3,1.45619807896431,1.6186774004518996,2.1735683552516414
P0A953-(FABB)_sample_4,1.672634975672482,1.6998008094244312,2.318639332630875
P0A953-(FABB)_sample_5,1.5792015192063937,1.5548313746292033,2.213566002493107
P0A953-(FABB)_sample_6,1.6596157579605735,1.5208592289669771,2.2388576607135358
P0A953-(FABB)_sample_7,1.548230848320776,1.5792987037750923,2.194514548422289
P0A953-(FABB)_sample_8,1.539270885338253,1.4223097223757974,2.151379455406451
P0A953-(FABB)_sample_9,1.3347301381879129,1.3428864298253165,2.032016119323653
P0A959-(ALAA)_sample_1,1.4044107033348283,1.237386204064657,1.689000306872858
P0A959-(ALAA)_sample_10,1.182110454458447,1.367882458343441,1.7190114326463066
P0A959-(ALAA)_sample_2,1.2708800744587905,1.2521585177615762,1.720455214553596
P0A959-(ALAA)_sample_3,1.3373055784532957,1.4352384361766772,1.793692186430827
P0A959-(ALAA)_sample_4,1.3503626883516504,1.3565465478004408,1.8115228406942818
P0A959-(ALAA)_sample_5,1.3051065397531378,1.4560891077397693,1.7514706370914135
P0A959-(ALAA)_sample_6,1.2236777679447892,1.3607320482877336,1.7457240896879787
P0A959-(ALAA)_sample_7,1.1336812557155558,1.0789139541189645,1.4898613884869534
P0A959-(ALAA)_sample_8,1.2415741846666368,1.5321267326914594,1.7858878354481371
P0A959-(ALAA)_sample_9,1.3323253460144102,1.1321750642910677,1.5999859694255534
P0A962-(ANSA)_sample_1,1.7079880264219431,1.4327616969573929,2.051691275625555
P0A962-(ANSA)_sample_10,1.66811972959157,1.5884628503161196,2.1203573482065274
P0A962-(ANSA)_sample_2,1.3390908941747464,1.2661854405586543,1.8628446595417918
P0A962-(ANSA)_sample_3,1.3853213197831251,1.4515175382100618,1.9925415945568044
P0A962-(ANSA)_sample_4,1.3417011456873504,1.4895424773282708,1.980472411081845
P0A962-(ANSA)_sample_5,1.7666425758345288,1.6143269944649423,2.153884329679612
P0A962-(ANSA)_sample_6,1.768118870648764,1.6449274991387062,2.1333662267998212
P0A962-(ANSA)_sample_7,1.6328928425755231,1.458607419568502,2.0872036934556517
P0A962-(ANSA)_sample_8,1.3568106782413698,1.7464368828078767,2.0735741951259095
P0A962-(ANSA)_sample_9,1.5434395003238117,1.616970398203172,2.124222592126574
P0A9A6-(FTSZ)_sample_1,1.432204450803072,1.472340897806926,2.115474339479251
P0A9A6-(FTSZ)_sample_10,1.4427362618392494,1.4150129971148777,2.091316511280033
P0A9A6-(FTSZ)_sample_2,1.4741610846968172,1.5958255309333589,2.1703441914496713
P0A9A6-(FTSZ)_sample_3,1.7774425552974047,1.5680078971641203,2.2914051372865267
P0A9A6-(FTSZ)_sample_4,1.741343618607707,1.7661017723478798,2.36534186660243
P0A9A6-(FTSZ)_sample_5,1.3549884751894288,1.4450474455975324,2.0452492533217463
P0A9A6-(FTSZ)_sample_6,1.524345787171454,1.6463305946876248,2.2181387069452274
P0A9A6-(FTSZ)_sample_7,1.3399338469447908,1.472359223308435,2.035260803059057
P0A9A6-(FTSZ)_sample_8,1.5103164433133192,1.5263681632475197,2.207436268717932
P0A9A6-(FTSZ)_sample_9,1.7245183427354693,1.7296537957915097,2.2638117126478106
P0A9B2-(GAPA)_sample_1,1.1284508825791506,0.96400829922435,1.6611589827257622
P0A9B2-(GAPA)_sample_10,1.1453962923895158,1.0356323768737254,1.7405870046938348
P0A9B2-(GAPA)_sample_2,1.2738019003769987,0.9426555769404756,1.6690635256846718
P0A9B2-(GAPA)_sample_3,1.2663639557142436,1.2597971719937253,1.7682763079480415
P0A9B2-(GAPA)_sample_4,0.9879149006042103,0.7866055396044945,1.4812646018382263
P0A9B2-(GAPA)_sample_5,0.9288842060818234,0.9627399091649795,1.5440325207883143
P0A9B2-(GAPA)_sample_6,1.109607173620553,1.1708652365103376,1.7347897143431639
P0A9B2-(GAPA)_sample_7,1.1430706704502867,1.0618180396304993,1.7061453714285284
P0A9B2-(GAPA)_sample_8,0.9483118161032016,0.8134925117596484,1.5276820342011825
P0A9B2-(GAPA)_sample_9,1.1273389669329021,1.0019808996350699,1.6210332711607245
P0A9C0-(GLPA)_sample_1,1.66319896599271,1.5394708416070757,2.1901486578528564
P0A9C0-(GLPA)_sample_10,1.5392343696661603,1.764678259583835,2.3006434731199197
P0A9C0-(GLPA)_sample_2,1.7781864016788254,2.036702695605811,2.4840568608512634
P0A9C0-(GLPA)_sample_3,1.6549883852381877,1.884681799240145,2.2895536550797146
P0A9C0-(GLPA)_sample_4,1.859228946079843,1.7941291905578973,2.4021572335133694
P0A9C0-(GLPA)_sample_5,1.7772148209032437,1.7887158122119606,2.40164188513543
P0A9C0-(GLPA)_sample_6,1.7994557072243842,1.665655900779229,2.315518958995945
P0A9C0-(GLPA)_sample_7,1.7199338463454694,1.808364280670627,2.3342902506524252
P0A9C0-(GLPA)_sample_8,1.8227486081893067,1.7526827274450583,2.3105047346180876
P0A9C0-(GLPA)_sample_9,1.7865221859691232,1.80911141893138,2.398883240393557
P0A9C9-(GLPX)_sample_1,1.560368075428667,1.4420636470638386,2.0383359477452223
P0A9C9-(GLPX)_sample_10,1.652417235045261,1.9349589134479297,2.300528629309402
P0A9C9-(GLPX)_sample_2,1.8459184631381684,1.6144807576604654,2.182554966507155
P0A9C9-(GLPX)_sample_3,1.654555447331634,1.7978922630070835,2.2541935053467266
P0A9C9-(GLPX)_sample_4,1.6371503638371692,1.5192131318379216,2.0612118522799676
P0A9C9-(GLPX)_sample_5,1.7268475008058053,1.7981285025464941,2.176755365885788
P0A9C9-(GLPX)_sample_6,1.7628337696492669,1.9284583674983016,2.316800289365481
P0A9C9-(GLPX)_sample_7,1.6788581105567175,1.7048940996448654,2.1652731712070135
P0A9C9-(GLPX)_sample_8,1.689564229589656,1.6086579514858064,2.1517209210516044
P0A9C9-(GLPX)_sample_9,1.6114680900785296,1.7272939141546744,2.1015475092041234
P0A9G8-(MODE)_sample_1,1.5065708404153948,1.2662622188205788,1.88673637685636
P0A9G8-(MODE)_sample_10,1.3283705881693626,1.0374046984965346,1.6627208619768648
P0A9G8-(MODE)_sample_2,1.0258388615407696,1.1284519153057275,1.6960000218658473
P0A9G8-(MODE)_sample_3,1.0866288202542804,1.1583331371895005,1.7730088845992578
P0A9G8-(MODE)_sample_4,1.1356551809490099,1.2243734494880476,1.888872039936579
P0A9G8-(MODE)_sample_5,1.0336264102390762,1.0434927652098773,1.6912288988879771
P0A9G8-(MODE)_sample_6,1.2061116523114364,1.4130299582203325,1.8669587856256802
P0A9G8-(MODE)_sample_7,1.215652719561166,0.9879112222330044,1.7001417006470338
P0A9G8-(MODE)_sample_8,1.07119145218573,1.312653346804668,1.8162417882745412
P0A9G8-(MODE)_sample_9,1.0169165733157153,0.8278119447646743,1.5767141165582368
P0A9M2-(HPT)_sample_1,1.1789117655016923,1.0372676638281082,1.387536772383161
P0A9M2-(HPT)_sample_10,0.8474322619706348,1.1576669746733919,1.3516700948929516
P0A9M2-(HPT)_sample_2,0.9829793337673337,0.8695659138228486,1.2239317311817814
P0A9M2-(HPT)_sample_3,0.9873845281711852,1.1837093810986294,1.3872634323580324
P0A9M2-(HPT)_sample_4,0.672023953756835,0.8011084662687792,1.2715217963997085
P0A9M2-(HPT)_sample_5,0.9596562772641282,0.8307396694172587,1.2476625223605045
P0A9M2-(HPT)_sample_6,1.0542938140880689,0.8341286076141878,1.3007854139404307
P0A9M2-(HPT)_sample_7,1.1579343689402122,0.8717850887842908,1.2991081875698811
P0A9M2-(HPT)_sample_8,1.0080310347485593,1.06022482158521,1.4061362039354652
P0A9M2-(HPT)_sample_9,0.7724459901779362,0.7715109590129222,1.151457712651269
P0A9M5-(GPT)_sample_1,1.1080308903383147,1.1293510176605666,1.6650310846957945
P0A9M5-(GPT)_sample_10,1.1507864354469532,1.2393054041753468,1.5602037007012488
P0A9M5-(GPT)_sample_2,1.0531827269161458,1.1430897903049868,1.6375645959924203
P0A9M5-(GPT)_sample_3,1.120327736931444,1.0636501056781626,1.6029657360926894
P0A9M5-(GPT)_sample_4,1.113215145040402,1.141119274267796,1.5950714724374924
P0A9M5-(GPT)_sample_5,0.9121613254458778,1.0045293002740996,1.5107356846663265
P0A9M5-(GPT)_sample_6,1.031591604053994,1.0760107008156627,1.6234399039879017
P0A9M5-(GPT)_sample_7,0.9345802763738612,1.0600386372409014,1.553646388556417
P0A9M5-(GPT)_sample_8,0.9143164156509483,1.1904563288765757,1.5088370075018436
P0A9M5-(GPT)_sample_9,0.8555542765780751,1.1693741002153673,1.5289589016086906
P0A9M8-(PTA)_sample_1,1.4521027815804084,1.723947904006316,2.1852303758382416
P0A9M8-(PTA)_sample_10,1.4651756061031174,1.4784489603728095,2.2145073020858423
P0A9M8-(PTA)_sample_2,1.7118706324650788,1.5095284221681529,2.2785940647333534
P0A9M8-(PTA)_sample_3,1.5366410082622637,1.3746480382909074,2.1349034421889503
P0A9M8-(PTA)_sample_4,1.3729514843092412,1.4512137971021313,2.089124384246031
P0A9M8-(PTA)_sample_5,1.3902501264261242,1.5924542969569018,2.0891531757186566
P0A9M8-(PTA)_sample_6,1.5899199948043607,1.5955577813350672,2.189193191471505
P0A9M8-(PTA)_sample_7,1.3993426946989174,1.587540048103593,2.2208953210483506
P0A9M8-(PTA)_sample_8,1.5745618098776666,1.5541635851956888,2.14640633071164
P0A9M8-(PTA)_sample_9,1.5423745905120005,1.4981586691720257,2.192687726880451
P0AA16-(OMPR)_sample_1,0.7269278483054731,1.190034922947497,1.3257204129600402
P0AA16-(OMPR)_sample_10,1.1067562386463081,1.1897170988894217,1.5952140734587568
P0AA16-(OMPR)_sample_2,1.0584448730454363,0.9252009530857642,1.3995705025735186
P0AA16-(OMPR)_sample_3,0.9647349543264198,0.9830965830540127,1.3073678641274644
P0AA16-(OMPR)_sample_4,0.9475489963225405,0.9787622942984255,1.3394124580009144
P0AA16-(OMPR)_sample_5,0.8089620808568542,0.8856550231213233,1.2944868745598148
P0AA16-(OMPR)_sample_6,0.9334323250419344,1.0582102335824373,1.3605023795167113
P0AA16-(OMPR)_sample_7,0.9845978484862905,0.9186122748128351,1.4055199095393793
P0AA16-(OMPR)_sample_8,1.322263241741158,0.9638286540698939,1.4153055330450608
P0AA16-(OMPR)_sample_9,0.8242472064495752,0.8082349546582026,1.2518412418031881
P0AA43-(RSUA)_sample_1,1.2632986675086277,1.4463982174655214,1.9117805256714566
P0AA43-(RSUA)_sample_10,1.2572666471257359,1.3982220649395407,1.834993758081142
P0AA43-(RSUA)_sample_2,1.334102192486822,1.3592556025593567,1.8903821883698362
P0AA43-(RSUA)_sample_3,1.2109393565335063,1.2964937265081498,1.8720701696888686
P0AA43-(RSUA)_sample_4,1.1636843005597137,1.0947818550329846,1.7469273064046897
P0AA43-(RSUA)_sample_5,1.409702020454346,1.3263658004142944,1.9101925593102707
P0AA43-(RSUA)_sample_6,1.5641467739397228,1.2811239064606241,1.9740589903553172
P0AA43-(RSUA)_sample_7,1.3465004707771646,1.2980122477182268,1.9261257584038816
P0AA43-(RSUA)_sample_8,1.2862875922160626,1.1594752546961975,1.8155805800107154
P0AA43-(RSUA)_sample_9,1.4021548742084136,1.252740323244592,1.8601445827553789
P0AAB6-(GALF)_sample_1,1.5246501984901721,1.328179246312293,1.8966752949849885
P0AAB6-(GALF)_sample_10,1.2450188187580318,1.3883699893701409,1.8626996211213998
P0AAB6-(GALF)_sample_2,1.1488224255429265,1.2281747381722832,1.7631000980001512
P0AAB6-(GALF)_sample_3,1.2253428158525197,1.1934213143372574,1.7657489453105981
P0AAB6-(GALF)_sample_4,1.217962222187424,1.2608226326463858,1.7287750946389902
P0AAB6-(GALF)_sample_5,1.2882444015977546,1.3815749731750628,1.8844359175901815
P0AAB6-(GALF)_sample_6,1.2714149058517008,1.4108472733130522,1.7915199880410275
P0AAB6-(GALF)_sample_7,1.4995111152074434,1.1717604697011927,1.823311399039323
P0AAB6-(GALF)_sample_8,1.331238703182969,1.037350169578888,1.722641130965737
P0AAB6-(GALF)_sample_9,1.222871768331854,1.5392139099849123,1.8957632967242546
P0AAC0-(USPE)_sample_1,1.1813091967336784,1.1053267901426362,1.7731827001749267
P0AAC0-(USPE)_sample_10,1.2578304643383384,1.1975321705353157,1.8377738119399567
P0AAC0-(USPE)_sample_2,1.1587112724299005,1.1641174970700008,1.8243527410697562
P0AAC0-(USPE)_sample_3,1.1085585502907729,1.1697289551721624,1.7379575742750186
P0AAC0-(USPE)_sample_4,1.263501018760023,1.3062013621001498,1.958890339820169
P0AAC0-(USPE)_sample_5,1.1035946022491019,1.2283847515730106,1.7317129366452377
P0AAC0-(USPE)_sample_6,1.1861295991143308,1.1164756178157789,1.7967223200608444
P0AAC0-(USPE)_sample_7,1.1591637510226596,1.0594463590128218,1.7367450081392348
P0AAC0-(USPE)_sample_8,1.2250707405946448,1.2809180042890602,1.894769909951907
P0AAC0-(USPE)_sample_9,1.1716569529626033,0.9756334303793837,1.765010363538804
P0AAR3-(YBAK)_sample_1,1.4450374060073377,1.438314368957639,1.9256611484765032
P0AAR3-(YBAK)_sample_10,1.205432156871539,1.2240628091333898,1.756815055103931
P0AAR3-(YBAK)_sample_2,1.2830510441619878,1.33796109548157,1.774730260146508
P0AAR3-(YBAK)_sample_3,1.1666883802440016,1.3975766461546082,1.7752570019603553
P0AAR3-(YBAK)_sample_4,1.5317950714555242,1.3495723423312251,1.7584203493071855
P0AAR3-(YBAK)_sample_5,1.5383933989830425,1.2509893529808271,1.8797546268963174
P0AAR3-(YBAK)_sample_6,1.0388128659730522,1.0927693617642036,1.6088135773003056
P0AAR3-(YBAK)_sample_7,1.2947325217563683,1.2129658315052063,1.783031262784334
P0AAR3-(YBAK)_sample_8,1.3744372276795624,1.416900440651395,1.9131712610215454
P0AAR3-(YBAK)_sample_9,1.3043763646061914,1.3540008879396812,1.848451435633739
P0AAU7-(YBFE)_sample_1,0.724661933660117,0.8887444117310995,1.033138962247653
P0AAU7-(YBFE)_sample_10,0.5758031546746154,0.4231400465933453,0.7637533127371409
P0AAU7-(YBFE)_sample_2,0.718688419762675,0.5114636196253498,0.8901534683259241
P0AAU7-(YBFE)_sample_3,0.6317207978197775,0.5397572775206974,0.9319207516951968
P0AAU7-(YBFE)_sample_4,0.7817513939167041,0.7028043149427753,1.0087733688606935
P0AAU7-(YBFE)_sample_5,0.5014583979936997,0.5289885936442927,0.8267312046830809
P0AAU7-(YBFE)_sample_6,0.5309492502167888,0.779692140959031,0.9484348373721331
P0AAU7-(YBFE)_sample_7,0.5561540960858483,0.4360737202635431,0.7447679667937606
P0AAU7-(YBFE)_sample_8,0.7577681083881507,0.6049045976085695,0.93307951763695
P0AAU7-(YBFE)_sample_9,0.7940993512540927,0.38741052629523565,0.7798735542009632
P0AAZ4-(RARA)_sample_1,1.409455211060609,1.4625341115627037,1.9516262631385104
P0AAZ4-(RARA)_sample_10,1.347375644874799,1.6973704796648155,1.9496111520881054
P0AAZ4-(RARA)_sample_2,1.6174154556846883,1.5283693425789713,2.035913737022104
P0AAZ4-(RARA)_sample_3,1.4103434767434673,1.4056849459512493,1.9212314340849739
