,condition,uniqueID,y,x
68869,MgCl2,P23837-(PHOQ),0.1240524893177472,87.0
68870,MgCl2,P23837-(PHOQ),1.0,37.0
68871,MgCl2,P23837-(PHOQ),1.048636554687756,40.4
68872,MgCl2,P23837-(PHOQ),1.060131809070621,46.9
68873,MgCl2,P23837-(PHOQ),0.4614543928323742,52.9
68874,MgCl2,P23837-(PHOQ),0.13226676608605,58.6
68875,MgCl2,P23837-(PHOQ),0.096012686743042,62.8
68876,MgCl2,P23837-(PHOQ),0.0503382940426378,69.0
68877,MgCl2,P23837-(PHOQ),0.0537062800441862,74.8
68878,MgCl2,P23837-(PHOQ),0.0432509408776388,80.5
68879,MgCl2,P23837-(PHOQ),0.0424355482868612,87.0
68880,lysate,P23839-(YICC),1.0,37.0
68881,lysate,P23839-(YICC),1.1181413993550884,40.4
68882,lysate,P23839-(YICC),1.0615523899856292,46.9
68883,lysate,P23839-(YICC),1.113399569877681,52.9
68884,lysate,P23839-(YICC),0.8412549735840866,58.6
68885,lysate,P23839-(YICC),0.0855059330134095,62.8
68886,lysate,P23839-(YICC),0.0416127365240007,69.0
68887,lysate,P23839-(YICC),0.0398776050340025,74.8
68888,lysate,P23839-(YICC),0.0349919069873833,80.5
68889,lysate,P23839-(YICC),0.0336217599773444,87.0
68890,lysate,P23839-(YICC),1.0,37.0
68891,lysate,P23839-(YICC),1.143252937123072,40.4
68892,lysate,P23839-(YICC),1.0665118046310664,46.9
68893,lysate,P23839-(YICC),1.16577933022642,52.9
68894,lysate,P23839-(YICC),0.9091534211483712,58.6
68895,lysate,P23839-(YICC),0.0863863112753569,62.8
68896,lysate,P23839-(YICC),0.0422723566190752,69.0
68897,lysate,P23839-(YICC),0.0402337646588351,74.8
68898,lysate,P23839-(YICC),0.0367117745497479,80.5
68899,lysate,P23839-(YICC),0.0365322572762801,87.0
68900,lysate,P23839-(YICC),1.0,37.0
68901,lysate,P23839-(YICC),1.1217168114902094,40.4
68902,lysate,P23839-(YICC),1.0763026112092349,46.9
68903,lysate,P23839-(YICC),1.1617863208385844,52.9
68904,lysate,P23839-(YICC),0.8956239403638876,58.6
68905,lysate,P23839-(YICC),0.0756082094234159,62.8
68906,lysate,P23839-(YICC),0.0374661754248988,69.0
68907,lysate,P23839-(YICC),0.0328814540151385,74.8
68908,lysate,P23839-(YICC),0.0282899864242612,80.5
68909,lysate,P23839-(YICC),0.0273577185922633,87.0
68910,MgCl2,P23839-(YICC),1.0,37.0
68911,MgCl2,P23839-(YICC),1.0611853979610388,40.4
68912,MgCl2,P23839-(YICC),1.019258554821477,46.9
68913,MgCl2,P23839-(YICC),0.8795855017854398,52.9
68914,MgCl2,P23839-(YICC),0.581846701267556,58.6
68915,MgCl2,P23839-(YICC),0.1147054939815847,62.8
68916,MgCl2,P23839-(YICC),0.053288497837984,69.0
68917,MgCl2,P23839-(YICC),0.0430797558046516,74.8
68918,MgCl2,P23839-(YICC),0.0345221116547615,80.5
68919,MgCl2,P23839-(YICC),0.0340946886756583,87.0
68920,MgCl2,P23839-(YICC),1.0,37.0
68921,MgCl2,P23839-(YICC),1.1266101494623482,40.4
68922,MgCl2,P23839-(YICC),1.068512930123304,46.9
68923,MgCl2,P23839-(YICC),0.929360196969494,52.9
68924,MgCl2,P23839-(YICC),0.5952043535583204,58.6
68925,MgCl2,P23839-(YICC),0.1087703252947319,62.8
68926,MgCl2,P23839-(YICC),0.0419315648343703,69.0
68927,MgCl2,P23839-(YICC),0.0343404304138894,74.8
68928,MgCl2,P23839-(YICC),0.0264640674793132,80.5
68929,MgCl2,P23839-(YICC),0.0263598661462465,87.0
68930,MgCl2,P23839-(YICC),1.0,37.0
68931,MgCl2,P23839-(YICC),1.064589424501254,40.4
68932,MgCl2,P23839-(YICC),1.0514639102412726,46.9
68933,MgCl2,P23839-(YICC),0.9007078709837187,52.9
68934,MgCl2,P23839-(YICC),0.590163181588037,58.6
68935,MgCl2,P23839-(YICC),0.1025672588848222,62.8
68936,MgCl2,P23839-(YICC),0.0365714875662106,69.0
68937,MgCl2,P23839-(YICC),0.0331428583682349,74.8
68938,MgCl2,P23839-(YICC),0.0281184574568146,80.5
68939,MgCl2,P23839-(YICC),0.0276319576813212,87.0
68940,lysate,P23843-(OPPA),1.0,37.0
68941,lysate,P23843-(OPPA),1.0599118822822953,40.4
68942,lysate,P23843-(OPPA),1.0653353964787171,46.9
68943,lysate,P23843-(OPPA),1.0942028083430293,52.9
68944,lysate,P23843-(OPPA),1.0371447511180518,58.6
68945,lysate,P23843-(OPPA),0.8308073803938345,62.8
68946,lysate,P23843-(OPPA),0.0723869646128122,69.0
68947,lysate,P23843-(OPPA),0.0546719404108948,74.8
68948,lysate,P23843-(OPPA),0.0477672598166238,80.5
68949,lysate,P23843-(OPPA),0.0448391521803284,87.0
68950,lysate,P23843-(OPPA),1.0,37.0
68951,lysate,P23843-(OPPA),1.0662928476209033,40.4
68952,lysate,P23843-(OPPA),1.058693423554482,46.9
68953,lysate,P23843-(OPPA),1.045239571643129,52.9
68954,lysate,P23843-(OPPA),1.0364565641160473,58.6
68955,lysate,P23843-(OPPA),0.8409657439688538,62.8
68956,lysate,P23843-(OPPA),0.076949621583414,69.0
68957,lysate,P23843-(OPPA),0.0533443493641233,74.8
68958,lysate,P23843-(OPPA),0.0441201674249692,80.5
68959,lysate,P23843-(OPPA),0.0432506007550432,87.0
68960,lysate,P23843-(OPPA),1.0,37.0
68961,lysate,P23843-(OPPA),1.070752968799046,40.4
68962,lysate,P23843-(OPPA),1.066365635979729,46.9
68963,lysate,P23843-(OPPA),1.1103438572364932,52.9
68964,lysate,P23843-(OPPA),1.11270659407574,58.6
68965,lysate,P23843-(OPPA),0.9065355951127222,62.8
68966,lysate,P23843-(OPPA),0.079627369892397,69.0
68967,lysate,P23843-(OPPA),0.0534981564048289,74.8
68968,lysate,P23843-(OPPA),0.0452463086399171,80.5
68969,lysate,P23843-(OPPA),0.0484307835198876,87.0
68970,MgCl2,P23843-(OPPA),1.0,37.0
68971,MgCl2,P23843-(OPPA),1.0267114708203051,40.4
68972,MgCl2,P23843-(OPPA),0.996048749120064,46.9
68973,MgCl2,P23843-(OPPA),0.9436887168854522,52.9
68974,MgCl2,P23843-(OPPA),0.7429994049886278,58.6
68975,MgCl2,P23843-(OPPA),0.4029492455040732,62.8
68976,MgCl2,P23843-(OPPA),0.04069723876324,69.0
68977,MgCl2,P23843-(OPPA),0.0444371508372543,74.8
68978,MgCl2,P23843-(OPPA),0.044780523906738,80.5
68979,MgCl2,P23843-(OPPA),0.037382388554074,87.0
68980,MgCl2,P23843-(OPPA),1.0,37.0
68981,MgCl2,P23843-(OPPA),1.0739041578828268,40.4
68982,MgCl2,P23843-(OPPA),1.0751556746063773,46.9
68983,MgCl2,P23843-(OPPA),0.9599483068006271,52.9
68984,MgCl2,P23843-(OPPA),0.7789105288247964,58.6
68985,MgCl2,P23843-(OPPA),0.4351971654205207,62.8
68986,MgCl2,P23843-(OPPA),0.0390551144381462,69.0
68987,MgCl2,P23843-(OPPA),0.0449715657750847,74.8
68988,MgCl2,P23843-(OPPA),0.0412580741120335,80.5
68989,MgCl2,P23843-(OPPA),0.0349706529443435,87.0
68990,MgCl2,P23843-(OPPA),1.0,37.0
68991,MgCl2,P23843-(OPPA),1.0323333954588154,40.4
68992,MgCl2,P23843-(OPPA),1.0815897349284465,46.9
68993,MgCl2,P23843-(OPPA),0.9493798129560636,52.9
68994,MgCl2,P23843-(OPPA),0.7148847680493841,58.6
68995,MgCl2,P23843-(OPPA),0.441450347394031,62.8
68996,MgCl2,P23843-(OPPA),0.041067927845854,69.0
68997,MgCl2,P23843-(OPPA),0.0452118369844465,74.8
68998,MgCl2,P23843-(OPPA),0.0380930140251828,80.5
68999,MgCl2,P23843-(OPPA),0.0320525010848604,87.0
69000,lysate,P23847-(DPPA),1.0,37.0
69001,lysate,P23847-(DPPA),1.0823732849971712,40.4
69002,lysate,P23847-(DPPA),1.0547267646695548,46.9
69003,lysate,P23847-(DPPA),1.1049094068291514,52.9
69004,lysate,P23847-(DPPA),1.1058289453070906,58.6
69005,lysate,P23847-(DPPA),1.2416600702213427,62.8
69006,lysate,P23847-(DPPA),0.8794480703539928,69.0
69007,lysate,P23847-(DPPA),0.0874496526343133,74.8
69008,lysate,P23847-(DPPA),0.0489041494227295,80.5
69009,lysate,P23847-(DPPA),0.0469927217335159,87.0
69010,lysate,P23847-(DPPA),1.0,37.0
69011,lysate,P23847-(DPPA),1.089375163956258,40.4
69012,lysate,P23847-(DPPA),1.069577955447391,46.9
69013,lysate,P23847-(DPPA),1.1463546252186771,52.9
69014,lysate,P23847-(DPPA),1.1310943694622932,58.6
69015,lysate,P23847-(DPPA),1.1695306225965705,62.8
69016,lysate,P23847-(DPPA),0.9164242873750864,69.0
69017,lysate,P23847-(DPPA),0.083951341181265,74.8
69018,lysate,P23847-(DPPA),0.049733236278655,80.5
69019,lysate,P23847-(DPPA),0.0492319837035665,87.0
69020,lysate,P23847-(DPPA),1.0,37.0
69021,lysate,P23847-(DPPA),1.0594772391648055,40.4
69022,lysate,P23847-(DPPA),1.0644146351946722,46.9
69023,lysate,P23847-(DPPA),1.1020279992893545,52.9
69024,lysate,P23847-(DPPA),1.1987480478142571,58.6
69025,lysate,P23847-(DPPA),1.1652489527453007,62.8
69026,lysate,P23847-(DPPA),0.979603657072679,69.0
69027,lysate,P23847-(DPPA),0.0865238809020846,74.8
69028,lysate,P23847-(DPPA),0.044815876459812,80.5
69029,lysate,P23847-(DPPA),0.0421955052608296,87.0
69030,MgCl2,P23847-(DPPA),1.0,37.0
69031,MgCl2,P23847-(DPPA),1.0578653256946997,40.4
69032,MgCl2,P23847-(DPPA),1.064824540930982,46.9
69033,MgCl2,P23847-(DPPA),0.9776813644694472,52.9
69034,MgCl2,P23847-(DPPA),0.8412360614388442,58.6
69035,MgCl2,P23847-(DPPA),0.8623756032484402,62.8
69036,MgCl2,P23847-(DPPA),0.711509171894531,69.0
69037,MgCl2,P23847-(DPPA),0.0579256939226142,74.8
69038,MgCl2,P23847-(DPPA),0.0426249546547765,80.5
69039,MgCl2,P23847-(DPPA),0.0388699913736567,87.0
69040,MgCl2,P23847-(DPPA),1.0,37.0
69041,MgCl2,P23847-(DPPA),1.0820095430124148,40.4
69042,MgCl2,P23847-(DPPA),1.0495036814597385,46.9
69043,MgCl2,P23847-(DPPA),0.9839465106164124,52.9
69044,MgCl2,P23847-(DPPA),0.8847680072577887,58.6
69045,MgCl2,P23847-(DPPA),0.8644975070134683,62.8
69046,MgCl2,P23847-(DPPA),0.820641094174784,69.0
69047,MgCl2,P23847-(DPPA),0.0626086300888152,74.8
69048,MgCl2,P23847-(DPPA),0.0493997692991591,80.5
69049,MgCl2,P23847-(DPPA),0.0481304264339677,87.0
69050,MgCl2,P23847-(DPPA),1.0,37.0
69051,MgCl2,P23847-(DPPA),1.0859177028261675,40.4
69052,MgCl2,P23847-(DPPA),1.0968839180187584,46.9
69053,MgCl2,P23847-(DPPA),1.0156206295587171,52.9
69054,MgCl2,P23847-(DPPA),0.8347235505148484,58.6
69055,MgCl2,P23847-(DPPA),0.8330272667294604,62.8
69056,MgCl2,P23847-(DPPA),0.7709801168983607,69.0
69057,MgCl2,P23847-(DPPA),0.046827201934723,74.8
69058,MgCl2,P23847-(DPPA),0.0354385212638887,80.5
69059,MgCl2,P23847-(DPPA),0.0350891252642945,87.0
69060,lysate,P23857-(PSPE),1.0,37.0
69061,lysate,P23857-(PSPE),1.0609942887377692,40.4
69062,lysate,P23857-(PSPE),1.099376119842162,46.9
69063,lysate,P23857-(PSPE),0.7307486363966954,52.9
69064,lysate,P23857-(PSPE),0.4829920188913616,58.6
69065,lysate,P23857-(PSPE),0.4249947935682459,62.8
69066,lysate,P23857-(PSPE),0.6353468528578975,69.0
69067,lysate,P23857-(PSPE),0.3376569323025392,74.8
69068,lysate,P23857-(PSPE),0.4583393876250437,80.5
69069,lysate,P23857-(PSPE),0.4302244476806235,87.0
69070,lysate,P23857-(PSPE),1.0,37.0
69071,lysate,P23857-(PSPE),1.0744837061605843,40.4
69072,lysate,P23857-(PSPE),1.0689764027260695,46.9
69073,lysate,P23857-(PSPE),0.8747997360508035,52.9
69074,lysate,P23857-(PSPE),0.5149711175239808,58.6
69075,lysate,P23857-(PSPE),0.4514081992684149,62.8
69076,lysate,P23857-(PSPE),0.6395157850587533,69.0
69077,lysate,P23857-(PSPE),0.6084225792881696,74.8
69078,lysate,P23857-(PSPE),0.5378684271397209,80.5
69079,lysate,P23857-(PSPE),0.3799762099834218,87.0
69080,lysate,P23857-(PSPE),1.0,37.0
69081,lysate,P23857-(PSPE),1.0275623141910606,40.4
69082,lysate,P23857-(PSPE),1.0745077469925388,46.9
69083,lysate,P23857-(PSPE),0.6786344616708099,52.9
69084,lysate,P23857-(PSPE),0.3722405827780802,58.6
69085,lysate,P23857-(PSPE),0.2914224048694446,62.8
69086,lysate,P23857-(PSPE),0.4038768627824944,69.0
69087,lysate,P23857-(PSPE),0.3822658692429087,74.8
69088,lysate,P23857-(PSPE),0.3268303026752207,80.5
69089,lysate,P23857-(PSPE),0.2703112073730418,87.0
69090,MgCl2,P23857-(PSPE),1.0,37.0
69091,MgCl2,P23857-(PSPE),1.462975211533231,40.4
69092,MgCl2,P23857-(PSPE),0.9790825244958188,46.9
69093,MgCl2,P23857-(PSPE),0.7513337886095026,52.9
69094,MgCl2,P23857-(PSPE),0.6033767710533617,58.6
69095,MgCl2,P23857-(PSPE),1.1513959482770673,62.8
69096,MgCl2,P23857-(PSPE),1.0320898998211263,69.0
69097,MgCl2,P23857-(PSPE),1.1651022101218618,74.8
69098,MgCl2,P23857-(PSPE),1.2010431774807595,80.5
69099,MgCl2,P23857-(PSPE),1.1262569514686525,87.0
69100,MgCl2,P23857-(PSPE),1.0,37.0
69101,MgCl2,P23857-(PSPE),0.927047411104403,40.4
69102,MgCl2,P23857-(PSPE),0.937044736503523,46.9
69103,MgCl2,P23857-(PSPE),0.62756612552166,52.9
69104,MgCl2,P23857-(PSPE),0.5249384146095222,58.6
69105,MgCl2,P23857-(PSPE),0.8317406297485214,62.8
69106,MgCl2,P23857-(PSPE),0.935180729926539,69.0
69107,MgCl2,P23857-(PSPE),1.015239715367672,74.8
69108,MgCl2,P23857-(PSPE),0.925815414787324,80.5
69109,MgCl2,P23857-(PSPE),0.8421683981692787,87.0
69110,MgCl2,P23857-(PSPE),1.0,37.0
69111,MgCl2,P23857-(PSPE),1.3314496385430732,40.4
69112,MgCl2,P23857-(PSPE),0.8741357384055405,46.9
69113,MgCl2,P23857-(PSPE),0.6022976921584804,52.9
69114,MgCl2,P23857-(PSPE),0.6005631611971703,58.6
69115,MgCl2,P23857-(PSPE),0.7288567130442173,62.8
69116,MgCl2,P23857-(PSPE),0.7779872335795585,69.0
69117,MgCl2,P23857-(PSPE),0.8466264131005142,74.8
69118,MgCl2,P23857-(PSPE),0.8651620349466974,80.5
69119,MgCl2,P23857-(PSPE),0.7820258461538795,87.0
69120,lysate,P23865-(PRC),1.0,37.0
69121,lysate,P23865-(PRC),1.0437144134164864,40.4
69122,lysate,P23865-(PRC),0.9574392297922508,46.9
69123,lysate,P23865-(PRC),0.3853497842678327,52.9
69124,lysate,P23865-(PRC),0.0923631821634942,58.6
69125,lysate,P23865-(PRC),0.077754329878699,62.8
69126,lysate,P23865-(PRC),0.0455178210267281,69.0
69127,lysate,P23865-(PRC),0.0483422036448152,74.8
69128,lysate,P23865-(PRC),0.0435801121109358,80.5
69129,lysate,P23865-(PRC),0.0395711426049177,87.0
69130,lysate,P23865-(PRC),1.0,37.0
69131,lysate,P23865-(PRC),1.0981225291904708,40.4
69132,lysate,P23865-(PRC),0.99405774273528,46.9
69133,lysate,P23865-(PRC),0.3897090036878148,52.9
69134,lysate,P23865-(PRC),0.0967515438055836,58.6
69135,lysate,P23865-(PRC),0.074938309641441,62.8
69136,lysate,P23865-(PRC),0.046774730361593,69.0
69137,lysate,P23865-(PRC),0.0485267817682564,74.8
69138,lysate,P23865-(PRC),0.0424908763075245,80.5
69139,lysate,P23865-(PRC),0.0410521288289795,87.0
69140,lysate,P23865-(PRC),1.0,37.0
69141,lysate,P23865-(PRC),1.1042594791449134,40.4
69142,lysate,P23865-(PRC),0.98383996142868,46.9
69143,lysate,P23865-(PRC),0.3919398660599537,52.9
69144,lysate,P23865-(PRC),0.1204734040741796,58.6
69145,lysate,P23865-(PRC),0.0926404858114117,62.8
69146,lysate,P23865-(PRC),0.0591466376255779,69.0
69147,lysate,P23865-(PRC),0.058147087116949,74.8
69148,lysate,P23865-(PRC),0.0538809887015902,80.5
69149,lysate,P23865-(PRC),0.050180508465133,87.0
69150,MgCl2,P23865-(PRC),1.0,37.0
69151,MgCl2,P23865-(PRC),1.044750011960019,40.4
69152,MgCl2,P23865-(PRC),1.0212278012982048,46.9
69153,MgCl2,P23865-(PRC),0.4764837346965503,52.9
69154,MgCl2,P23865-(PRC),0.1144441516034851,58.6
69155,MgCl2,P23865-(PRC),0.0724275359848287,62.8
69156,MgCl2,P23865-(PRC),0.0364580652972946,69.0
69157,MgCl2,P23865-(PRC),0.038691600394357,74.8
69158,MgCl2,P23865-(PRC),0.0315448856407014,80.5
69159,MgCl2,P23865-(PRC),0.029351975868401,87.0
69160,MgCl2,P23865-(PRC),1.0,37.0
69161,MgCl2,P23865-(PRC),1.0977400881492618,40.4
69162,MgCl2,P23865-(PRC),1.0237521229024706,46.9
69163,MgCl2,P23865-(PRC),0.4566581486359253,52.9
69164,MgCl2,P23865-(PRC),0.1232425432728645,58.6
69165,MgCl2,P23865-(PRC),0.0790822086197823,62.8
69166,MgCl2,P23865-(PRC),0.0406783937721865,69.0
69167,MgCl2,P23865-(PRC),0.0421564485454686,74.8
69168,MgCl2,P23865-(PRC),0.0362120940632419,80.5
69169,MgCl2,P23865-(PRC),0.0320740656903541,87.0
69170,MgCl2,P23865-(PRC),1.0,37.0
69171,MgCl2,P23865-(PRC),1.0886247976262151,40.4
69172,MgCl2,P23865-(PRC),1.047559064772104,46.9
69173,MgCl2,P23865-(PRC),0.4572744075516342,52.9
69174,MgCl2,P23865-(PRC),0.132962286536085,58.6
69175,MgCl2,P23865-(PRC),0.0899232373149308,62.8
69176,MgCl2,P23865-(PRC),0.0448553210033078,69.0
69177,MgCl2,P23865-(PRC),0.0477159255525827,74.8
69178,MgCl2,P23865-(PRC),0.0393167885035558,80.5
69179,MgCl2,P23865-(PRC),0.039061353252797,87.0
69180,lysate,P23869-(PPIB),1.0,37.0
69181,lysate,P23869-(PPIB),1.1354450479003402,40.4
69182,lysate,P23869-(PPIB),1.0419655084883492,46.9
69183,lysate,P23869-(PPIB),0.6815877434401578,52.9
69184,lysate,P23869-(PPIB),0.171153542506826,58.6
69185,lysate,P23869-(PPIB),0.0915796307794607,62.8
69186,lysate,P23869-(PPIB),0.0443559980390638,69.0
69187,lysate,P23869-(PPIB),0.0626417424916453,74.8
69188,lysate,P23869-(PPIB),0.067135237961918,80.5
69189,lysate,P23869-(PPIB),0.0889738862740695,87.0
69190,lysate,P23869-(PPIB),1.0,37.0
69191,lysate,P23869-(PPIB),1.101813268234499,40.4
69192,lysate,P23869-(PPIB),1.0064882392815722,46.9
69193,lysate,P23869-(PPIB),0.7034405599542981,52.9
69194,lysate,P23869-(PPIB),0.1578194945165186,58.6
69195,lysate,P23869-(PPIB),0.0876545113947294,62.8
69196,lysate,P23869-(PPIB),0.0383185811676111,69.0
69197,lysate,P23869-(PPIB),0.0538382083105238,74.8
69198,lysate,P23869-(PPIB),0.0659848169925831,80.5
69199,lysate,P23869-(PPIB),0.0832582109255708,87.0
69200,lysate,P23869-(PPIB),1.0,37.0
69201,lysate,P23869-(PPIB),1.2457358692959062,40.4
69202,lysate,P23869-(PPIB),1.0752438473346506,46.9
69203,lysate,P23869-(PPIB),0.7730228303012222,52.9
69204,lysate,P23869-(PPIB),0.1774829107654906,58.6
69205,lysate,P23869-(PPIB),0.0992925678912545,62.8
69206,lysate,P23869-(PPIB),0.0539919874093231,69.0
69207,lysate,P23869-(PPIB),0.0651442726538022,74.8
69208,lysate,P23869-(PPIB),0.0691083893864473,80.5
69209,lysate,P23869-(PPIB),0.0845340292035097,87.0
69210,MgCl2,P23869-(PPIB),1.0,37.0
69211,MgCl2,P23869-(PPIB),1.1000202866032025,40.4
69212,MgCl2,P23869-(PPIB),1.0846124894086973,46.9
69213,MgCl2,P23869-(PPIB),0.8603670030172063,52.9
69214,MgCl2,P23869-(PPIB),0.2930448453655491,58.6
69215,MgCl2,P23869-(PPIB),0.1320467534464695,62.8
69216,MgCl2,P23869-(PPIB),0.0657015382990887,69.0
69217,MgCl2,P23869-(PPIB),0.0732713407526628,74.8
69218,MgCl2,P23869-(PPIB),0.0804864107122253,80.5
69219,MgCl2,P23869-(PPIB),0.0982660145844139,87.0
69220,MgCl2,P23869-(PPIB),1.0,37.0
69221,MgCl2,P23869-(PPIB),1.0901911987035675,40.4
69222,MgCl2,P23869-(PPIB),1.0752022627277946,46.9
69223,MgCl2,P23869-(PPIB),0.8433315375938533,52.9
69224,MgCl2,P23869-(PPIB),0.3193021328440527,58.6
69225,MgCl2,P23869-(PPIB),0.1509688076317014,62.8
69226,MgCl2,P23869-(PPIB),0.0747151439673704,69.0
69227,MgCl2,P23869-(PPIB),0.0845147065498374,74.8
69228,MgCl2,P23869-(PPIB),0.0934203167448827,80.5
69229,MgCl2,P23869-(PPIB),0.0974024150243279,87.0
69230,MgCl2,P23869-(PPIB),1.0,37.0
69231,MgCl2,P23869-(PPIB),1.080915680209915,40.4
69232,MgCl2,P23869-(PPIB),1.1064314693715167,46.9
69233,MgCl2,P23869-(PPIB),0.81838973340249,52.9
69234,MgCl2,P23869-(PPIB),0.2674985972345932,58.6
69235,MgCl2,P23869-(PPIB),0.1265686063372455,62.8
69236,MgCl2,P23869-(PPIB),0.064535627977611,69.0
69237,MgCl2,P23869-(PPIB),0.0677367842769204,74.8
69238,MgCl2,P23869-(PPIB),0.0819530341283446,80.5
69239,MgCl2,P23869-(PPIB),0.0902042418751671,87.0
69240,lysate,P23871-(HEMH),1.0,37.0
69241,lysate,P23871-(HEMH),1.0347350718975727,40.4
69242,lysate,P23871-(HEMH),1.0075844534138565,46.9
69243,lysate,P23871-(HEMH),0.4750080408023658,52.9
69244,lysate,P23871-(HEMH),0.1612567935812066,58.6
69245,lysate,P23871-(HEMH),0.1020668119183228,62.8
69246,lysate,P23871-(HEMH),0.0484840209239457,69.0
69247,lysate,P23871-(HEMH),0.0489816667322744,74.8
69248,lysate,P23871-(HEMH),0.0390472795131851,80.5
69249,lysate,P23871-(HEMH),0.0385045381714063,87.0
69250,lysate,P23871-(HEMH),1.0,37.0
69251,lysate,P23871-(HEMH),1.071006544334857,40.4
69252,lysate,P23871-(HEMH),1.002634657241221,46.9
69253,lysate,P23871-(HEMH),0.4857149535664494,52.9
69254,lysate,P23871-(HEMH),0.148191582699403,58.6
69255,lysate,P23871-(HEMH),0.0997403642517244,62.8
69256,lysate,P23871-(HEMH),0.046149754410156,69.0
69257,lysate,P23871-(HEMH),0.0487610642983813,74.8
69258,lysate,P23871-(HEMH),0.0387326545306045,80.5
69259,lysate,P23871-(HEMH),0.034862820045183,87.0
69260,lysate,P23871-(HEMH),1.0,37.0
69261,lysate,P23871-(HEMH),1.077666795021429,40.4
69262,lysate,P23871-(HEMH),0.9950622530849472,46.9
69263,lysate,P23871-(HEMH),0.4545903106145865,52.9
69264,lysate,P23871-(HEMH),0.1309479205266385,58.6
69265,lysate,P23871-(HEMH),0.0911618849603141,62.8
69266,lysate,P23871-(HEMH),0.0410595257338623,69.0
69267,lysate,P23871-(HEMH),0.0451646053597098,74.8
69268,lysate,P23871-(HEMH),0.0329206016537915,80.5
69269,lysate,P23871-(HEMH),0.0314401960396081,87.0
69270,MgCl2,P23871-(HEMH),1.0,37.0
69271,MgCl2,P23871-(HEMH),0.9846977662705269,40.4
69272,MgCl2,P23871-(HEMH),0.9088190261974868,46.9
69273,MgCl2,P23871-(HEMH),0.4104043365069981,52.9
69274,MgCl2,P23871-(HEMH),0.1275871505994223,58.6
69275,MgCl2,P23871-(HEMH),0.0845565234223192,62.8
69276,MgCl2,P23871-(HEMH),0.0422204288850405,69.0
69277,MgCl2,P23871-(HEMH),0.0420920422633761,74.8
69278,MgCl2,P23871-(HEMH),0.0322369787615574,80.5
69279,MgCl2,P23871-(HEMH),0.031965738771993,87.0
69280,MgCl2,P23871-(HEMH),1.0,37.0
69281,MgCl2,P23871-(HEMH),1.0393711408769044,40.4
69282,MgCl2,P23871-(HEMH),0.9897930757185596,46.9
69283,MgCl2,P23871-(HEMH),0.4235491896839459,52.9
69284,MgCl2,P23871-(HEMH),0.127129280037992,58.6
69285,MgCl2,P23871-(HEMH),0.0874032079268454,62.8
69286,MgCl2,P23871-(HEMH),0.0421724224127732,69.0
69287,MgCl2,P23871-(HEMH),0.0486778373168276,74.8
69288,MgCl2,P23871-(HEMH),0.0343608502190231,80.5
69289,MgCl2,P23871-(HEMH),0.0328957026801817,87.0
69290,MgCl2,P23871-(HEMH),1.0,37.0
69291,MgCl2,P23871-(HEMH),1.0462511991349066,40.4
69292,MgCl2,P23871-(HEMH),0.9862556900738678,46.9
69293,MgCl2,P23871-(HEMH),0.4783327167877599,52.9
69294,MgCl2,P23871-(HEMH),0.1782265380373776,58.6
69295,MgCl2,P23871-(HEMH),0.131534457512544,62.8
69296,MgCl2,P23871-(HEMH),0.0538466030468099,69.0
69297,MgCl2,P23871-(HEMH),0.0588334356398479,74.8
69298,MgCl2,P23871-(HEMH),0.0477733936812106,80.5
69299,MgCl2,P23871-(HEMH),0.0423664907710683,87.0
69300,lysate,P23882-(FMT),1.0,37.0
69301,lysate,P23882-(FMT),1.0536645991706546,40.4
69302,lysate,P23882-(FMT),1.0660785498531795,46.9
69303,lysate,P23882-(FMT),0.79972676978173,52.9
69304,lysate,P23882-(FMT),0.1144684495204011,58.6
69305,lysate,P23882-(FMT),0.0842630743634188,62.8
69306,lysate,P23882-(FMT),0.0470399971264703,69.0
69307,lysate,P23882-(FMT),0.0456813509547689,74.8
69308,lysate,P23882-(FMT),0.0326881087571663,80.5
69309,lysate,P23882-(FMT),0.0291977102603051,87.0
69310,lysate,P23882-(FMT),1.0,37.0
69311,lysate,P23882-(FMT),1.070745520873819,40.4
69312,lysate,P23882-(FMT),1.0547653526286151,46.9
69313,lysate,P23882-(FMT),0.8595930822685707,52.9
69314,lysate,P23882-(FMT),0.1287248931557267,58.6
69315,lysate,P23882-(FMT),0.0989250944753806,62.8
69316,lysate,P23882-(FMT),0.0548685367000427,69.0
69317,lysate,P23882-(FMT),0.050630827075429,74.8
69318,lysate,P23882-(FMT),0.0356570018833428,80.5
69319,lysate,P23882-(FMT),0.0313720553907176,87.0
69320,lysate,P23882-(FMT),1.0,37.0
69321,lysate,P23882-(FMT),1.1045706984160375,40.4
69322,lysate,P23882-(FMT),1.07831713404556,46.9
69323,lysate,P23882-(FMT),0.8475233411465254,52.9
69324,lysate,P23882-(FMT),0.0865196394549807,58.6
69325,lysate,P23882-(FMT),0.0733489614525146,62.8
69326,lysate,P23882-(FMT),0.0368863167138541,69.0
69327,lysate,P23882-(FMT),0.0353570420270053,74.8
69328,lysate,P23882-(FMT),0.0247712521383775,80.5
69329,lysate,P23882-(FMT),0.0206359782620127,87.0
69330,MgCl2,P23882-(FMT),1.0,37.0
69331,MgCl2,P23882-(FMT),0.9634132392531134,40.4
69332,MgCl2,P23882-(FMT),0.9860737748144078,46.9
69333,MgCl2,P23882-(FMT),0.4873805162003226,52.9
69334,MgCl2,P23882-(FMT),0.1199232064769722,58.6
